"Type","Entrypoint","Parent Class","Manifest Access Control","Access Control Level"
"SERVICE","com.android.server.audio.AudioService.unregisterSpatializerOutputCallback(Landroid/media/ISpatializerOutputCallback;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.audio.AudioService.unregisterStrategyPreferredDevicesDispatcher(Landroid/media/IStrategyPreferredDevicesDispatcher;)V","Lcom/android/server/audio/AudioService","","SYS_OR_SIG"
"SERVICE","com.android.server.apphibernation.AppHibernationService$AppHibernationServiceStub.getHibernatingPackagesForUser(I)Ljava/util/List;","Lcom/android/server/apphibernation/AppHibernationService$AppHibernationServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.apphibernation.AppHibernationService$AppHibernationServiceStub.getHibernationStatsForUser(Ljava/util/List;I)Ljava/util/Map;","Lcom/android/server/apphibernation/AppHibernationService$AppHibernationServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.apphibernation.AppHibernationService$AppHibernationServiceStub.isHibernatingForUser(Ljava/lang/String;I)Z","Lcom/android/server/apphibernation/AppHibernationService$AppHibernationServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.apphibernation.AppHibernationService$AppHibernationServiceStub.isHibernatingGlobally(Ljava/lang/String;)Z","Lcom/android/server/apphibernation/AppHibernationService$AppHibernationServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.apphibernation.AppHibernationService$AppHibernationServiceStub.setHibernatingForUser(Ljava/lang/String;IZ)V","Lcom/android/server/apphibernation/AppHibernationService$AppHibernationServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.apphibernation.AppHibernationService$AppHibernationServiceStub.setHibernatingGlobally(Ljava/lang/String;Z)V","Lcom/android/server/apphibernation/AppHibernationService$AppHibernationServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.getBundleSessionId(I)Ljava/lang/String;","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","NONE"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.getEditingSessionId(I)Ljava/lang/String;","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","NONE"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.getPlaybackSessionId(I)Ljava/lang/String;","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","NONE"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.getRecordingSessionId(I)Ljava/lang/String;","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","NONE"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.getTranscodingSessionId(I)Ljava/lang/String;","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","NONE"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.releaseSessionId(Ljava/lang/String;I)V","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","NONE"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.reportBundleMetrics(Ljava/lang/String;Landroid/os/PersistableBundle;I)V","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.reportNetworkEvent(Ljava/lang/String;Landroid/media/metrics/NetworkEvent;I)V","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.reportPlaybackErrorEvent(Ljava/lang/String;Landroid/media/metrics/PlaybackErrorEvent;I)V","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.reportPlaybackMetrics(Ljava/lang/String;Landroid/media/metrics/PlaybackMetrics;I)V","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.reportPlaybackStateEvent(Ljava/lang/String;Landroid/media/metrics/PlaybackStateEvent;I)V","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.media.metrics.MediaMetricsManagerService$BinderService.reportTrackChangeEvent(Ljava/lang/String;Landroid/media/metrics/TrackChangeEvent;I)V","Lcom/android/server/media/metrics/MediaMetricsManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.addAccessoryPackagesToPreferenceDenied(Landroid/hardware/usb/UsbAccessory;[Ljava/lang/String;Landroid/os/UserHandle;)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.addDevicePackagesToPreferenceDenied(Landroid/hardware/usb/UsbDevice;[Ljava/lang/String;Landroid/os/UserHandle;)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.clearDefaults(Ljava/lang/String;I)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.enableContaminantDetection(Ljava/lang/String;Z)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.enableLimitPowerTransfer(Ljava/lang/String;ZILandroid/hardware/usb/IUsbOperationInternal;)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.enableUsbData(Ljava/lang/String;ZILandroid/hardware/usb/IUsbOperationInternal;)Z","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.enableUsbDataWhileDocked(Ljava/lang/String;ILandroid/hardware/usb/IUsbOperationInternal;)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.getControlFd(J)Landroid/os/ParcelFileDescriptor;","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.getCurrentAccessory()Landroid/hardware/usb/UsbAccessory;","Lcom/android/server/usb/UsbService","","NONE"
"SERVICE","com.android.server.usb.UsbService.getCurrentFunctions()J","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.getCurrentUsbSpeed()I","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.getDeviceList(Landroid/os/Bundle;)V","Lcom/android/server/usb/UsbService","","NONE"
"SERVICE","com.android.server.usb.UsbService.getGadgetHalVersion()I","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.getPortStatus(Ljava/lang/String;)Landroid/hardware/usb/UsbPortStatus;","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.getPorts()Ljava/util/List;","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.getScreenUnlockedFunctions()J","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.getUsbHalVersion()I","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.grantAccessoryPermission(Landroid/hardware/usb/UsbAccessory;I)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.grantDevicePermission(Landroid/hardware/usb/UsbDevice;I)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.hasAccessoryPermission(Landroid/hardware/usb/UsbAccessory;)Z","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.hasDefaults(Ljava/lang/String;I)Z","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.hasDevicePermission(Landroid/hardware/usb/UsbDevice;Ljava/lang/String;)Z","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.isFunctionEnabled(Ljava/lang/String;)Z","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.openAccessory(Landroid/hardware/usb/UsbAccessory;)Landroid/os/ParcelFileDescriptor;","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.openDevice(Ljava/lang/String;Ljava/lang/String;)Landroid/os/ParcelFileDescriptor;","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.removeAccessoryPackagesFromPreferenceDenied(Landroid/hardware/usb/UsbAccessory;[Ljava/lang/String;Landroid/os/UserHandle;)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.removeDevicePackagesFromPreferenceDenied(Landroid/hardware/usb/UsbDevice;[Ljava/lang/String;Landroid/os/UserHandle;)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.requestAccessoryPermission(Landroid/hardware/usb/UsbAccessory;Ljava/lang/String;Landroid/app/PendingIntent;)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.requestDevicePermission(Landroid/hardware/usb/UsbDevice;Ljava/lang/String;Landroid/app/PendingIntent;)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.resetUsbGadget()V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.resetUsbPort(Ljava/lang/String;ILandroid/hardware/usb/IUsbOperationInternal;)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.setAccessoryPackage(Landroid/hardware/usb/UsbAccessory;Ljava/lang/String;I)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.setAccessoryPersistentPermission(Landroid/hardware/usb/UsbAccessory;ILandroid/os/UserHandle;Z)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.setCurrentFunction(Ljava/lang/String;Z)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.setCurrentFunctions(J)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.setDevicePackage(Landroid/hardware/usb/UsbDevice;Ljava/lang/String;I)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.setDevicePersistentPermission(Landroid/hardware/usb/UsbDevice;ILandroid/os/UserHandle;Z)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.setPortRoles(Ljava/lang/String;II)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.setScreenUnlockedFunctions(J)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.usb.UsbService.setUsbDeviceConnectionHandler(Landroid/content/ComponentName;)V","Lcom/android/server/usb/UsbService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.addPeriodicSync(Landroid/accounts/Account;Ljava/lang/String;Landroid/os/Bundle;J)V","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.addStatusChangeListener(ILandroid/content/ISyncStatusObserver;)V","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.cancelRequest(Landroid/content/SyncRequest;)V","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.cancelSync(Landroid/accounts/Account;Ljava/lang/String;Landroid/content/ComponentName;)V","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.cancelSyncAsUser(Landroid/accounts/Account;Ljava/lang/String;Landroid/content/ComponentName;I)V","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getCache(Ljava/lang/String;Landroid/net/Uri;I)Landroid/os/Bundle;","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getCurrentSyncs()Ljava/util/List;","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getCurrentSyncsAsUser(I)Ljava/util/List;","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getIsSyncable(Landroid/accounts/Account;Ljava/lang/String;)I","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getIsSyncableAsUser(Landroid/accounts/Account;Ljava/lang/String;I)I","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getMasterSyncAutomatically()Z","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getMasterSyncAutomaticallyAsUser(I)Z","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getPeriodicSyncs(Landroid/accounts/Account;Ljava/lang/String;Landroid/content/ComponentName;)Ljava/util/List;","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getSyncAdapterPackageAsUser(Ljava/lang/String;Ljava/lang/String;I)Ljava/lang/String;","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getSyncAdapterPackagesForAuthorityAsUser(Ljava/lang/String;I)[Ljava/lang/String;","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getSyncAdapterTypes()[Landroid/content/SyncAdapterType;","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getSyncAdapterTypesAsUser(I)[Landroid/content/SyncAdapterType;","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getSyncAutomatically(Landroid/accounts/Account;Ljava/lang/String;)Z","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getSyncAutomaticallyAsUser(Landroid/accounts/Account;Ljava/lang/String;I)Z","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getSyncStatus(Landroid/accounts/Account;Ljava/lang/String;Landroid/content/ComponentName;)Landroid/content/SyncStatusInfo;","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.getSyncStatusAsUser(Landroid/accounts/Account;Ljava/lang/String;Landroid/content/ComponentName;I)Landroid/content/SyncStatusInfo;","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.isSyncActive(Landroid/accounts/Account;Ljava/lang/String;Landroid/content/ComponentName;)Z","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.isSyncPending(Landroid/accounts/Account;Ljava/lang/String;Landroid/content/ComponentName;)Z","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.isSyncPendingAsUser(Landroid/accounts/Account;Ljava/lang/String;Landroid/content/ComponentName;I)Z","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.notifyChange([Landroid/net/Uri;Landroid/database/IContentObserver;ZIIILjava/lang/String;)V","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.onDbCorruption(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","Lcom/android/server/content/ContentService","","NONE"
"SERVICE","com.android.server.content.ContentService.putCache(Ljava/lang/String;Landroid/net/Uri;Landroid/os/Bundle;I)V","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.registerContentObserver(Landroid/net/Uri;ZLandroid/database/IContentObserver;II)V","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.removePeriodicSync(Landroid/accounts/Account;Ljava/lang/String;Landroid/os/Bundle;)V","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
"SERVICE","com.android.server.content.ContentService.removeStatusChangeListener(Landroid/content/ISyncStatusObserver;)V","Lcom/android/server/content/ContentService","","SYS_OR_SIG"
